country,countrynames,score,rank,year,type
Iran,이란,0.3952,123,2007,economic
Iran,이란,0.9575,90,2007,education
Iran,이란,0.9776,58,2007,health
Iran,이란,0.031,122,2007,political
Iran,이란,0.5903,117,2007,overall
Iran,이란,0.4485,118,2008,economic
Iran,이란,0.965,92,2008,education
Iran,이란,0.9776,60,2008,health
Iran,이란,0.0172,128,2008,political
Iran,이란,0.6021,114,2008,overall
Iran,이란,0.3768,131,2009,economic
Iran,이란,0.964,96,2009,education
Iran,이란,0.9776,63,2009,health
Iran,이란,0.0172,132,2009,political
Iran,이란,0.5839,126,2009,overall
Iran,이란,0.4257,125,2010,economic
Iran,이란,0.9594,96,2010,education
Iran,이란,0.9714,83,2010,health
Iran,이란,0.0165,129,2010,political
Iran,이란,0.5933,123,2010,overall
Iran,이란,0.4443,125,2011,economic
Iran,이란,0.9251,105,2011,education
Iran,이란,0.9714,85,2011,health
Iran,이란,0.0166,130,2011,political
Iran,이란,0.5894,125,2011,overall
Iran,이란,0.4116,130,2012,economic
Iran,이란,0.953,101,2012,education
Iran,이란,0.9714,87,2012,health
Iran,이란,0.0346,126,2012,political
Iran,이란,0.5927,127,2012,overall
Iran,이란,0.3655,130,2013,economic
Iran,이란,0.9653,98,2013,education
Iran,이란,0.9714,87,2013,health
Iran,이란,0.0346,129,2013,political
Iran,이란,0.5842,130,2013,overall
Iran,이란,0.3589,139,2014,economic
Iran,이란,0.9574,104,2014,education
Iran,이란,0.9709,89,2014,health
Iran,이란,0.0374,135,2014,political
Iran,이란,0.5811,131,2014,overall
Iran,이란,0.357,141,2015,economic
Iran,이란,0.954,106,2015,education
Iran,이란,0.971,99,2015,health
Iran,이란,0.037,137,2015,political
Iran,이란,0.58,141,2015,overall
Iran,이란,0.357,140,2016,economic
Iran,이란,0.975,94,2016,education
Iran,이란,0.971,98,2016,health
Iran,이란,0.047,136,2016,political
Iran,이란,0.5875,138,2016,overall
Ireland,아일랜드,0.6404,47,2006,economic
Ireland,아일랜드,1,1,2006,education
Ireland,아일랜드,0.9701,81,2006,health
Ireland,아일랜드,0.3233,9,2006,political
Ireland,아일랜드,0.7335,10,2006,overall
Ireland,아일랜드,0.667,48,2007,economic
Ireland,아일랜드,1,1,2007,education
Ireland,아일랜드,0.9727,80,2007,health
Ireland,아일랜드,0.3431,8,2007,political
Ireland,아일랜드,0.7457,9,2007,overall
Ireland,아일랜드,0.6811,48,2008,economic
Ireland,아일랜드,1,1,2008,education
Ireland,아일랜드,0.9727,81,2008,health
Ireland,아일랜드,0.3535,8,2008,political
Ireland,아일랜드,0.7518,8,2008,overall
Ireland,아일랜드,0.6918,43,2009,economic
Ireland,아일랜드,1,1,2009,education
Ireland,아일랜드,0.9727,86,2009,health
Ireland,아일랜드,0.3742,8,2009,political
Ireland,아일랜드,0.7597,8,2009,overall
Ireland,아일랜드,0.7409,25,2010,economic
Ireland,아일랜드,1,1,2010,education
Ireland,아일랜드,0.97,89,2010,health
Ireland,아일랜드,0.3985,7,2010,political
Ireland,아일랜드,0.7773,6,2010,overall
Ireland,아일랜드,0.7322,30,2011,economic
Ireland,아일랜드,1,1,2011,education
Ireland,아일랜드,0.9741,72,2011,health
Ireland,아일랜드,0.4257,6,2011,political
Ireland,아일랜드,0.783,5,2011,overall
Ireland,아일랜드,0.7514,29,2012,economic
Ireland,아일랜드,0.9988,30,2012,education
Ireland,아일랜드,0.9737,69,2012,health
Ireland,아일랜드,0.4115,6,2012,political
Ireland,아일랜드,0.7839,5,2012,overall
Ireland,아일랜드,0.745,29,2013,economic
Ireland,아일랜드,0.9988,34,2013,education
Ireland,아일랜드,0.9737,65,2013,health
Ireland,아일랜드,0.4115,6,2013,political
Ireland,아일랜드,0.7823,6,2013,overall
Ireland,아일랜드,0.7543,28,2014,economic
Ireland,아일랜드,0.9979,40,2014,education
Ireland,아일랜드,0.9739,67,2014,health
Ireland,아일랜드,0.414,8,2014,political
Ireland,아일랜드,0.785,7,2014,overall
Ireland,아일랜드,0.777,26,2015,economic
Ireland,아일랜드,0.998,44,2015,education
Ireland,아일랜드,0.979,56,2015,health
Ireland,아일랜드,0.474,6,2015,political
Ireland,아일랜드,0.807,5,2015,overall
Ireland,아일랜드,0.709,49,2016,economic
Ireland,아일랜드,1,1,2016,education
Ireland,아일랜드,0.979,54,2016,health
Ireland,아일랜드,0.502,5,2016,political
Ireland,아일랜드,0.7975,6,2016,overall
Israel,이스라엘,0.641,46,2006,economic
Israel,이스라엘,0.9951,36,2006,education
Israel,이스라엘,0.9694,83,2006,health
Israel,이스라엘,0.1501,36,2006,political
Israel,이스라엘,0.6889,35,2006,overall
Israel,이스라엘,0.6707,45,2007,economic
Israel,이스라엘,0.9951,38,2007,education
Israel,이스라엘,0.9699,92,2007,health
Israel,이스라엘,0.1501,41,2007,political
Israel,이스라엘,0.6965,35,2007,overall
Israel,이스라엘,0.6589,55,2008,economic
Israel,이스라엘,0.9961,42,2008,education
Israel,이스라엘,0.9699,93,2008,health
Israel,이스라엘,0.1351,59,2008,political
Israel,이스라엘,0.69,54,2008,overall
Israel,이스라엘,0.693,41,2009,economic
Israel,이스라엘,0.995,50,2009,education
Israel,이스라엘,0.9699,98,2009,health
Israel,이스라엘,0.1496,53,2009,political
Israel,이스라엘,0.7019,44,2009,overall
Israel,이스라엘,0.6883,49,2010,economic
Israel,이스라엘,0.9874,80,2010,education
Israel,이스라엘,0.9697,91,2010,health
Israel,이스라엘,0.1375,63,2010,political
Israel,이스라엘,0.6957,52,2010,overall
Israel,이스라엘,0.6721,55,2011,economic
Israel,이스라엘,0.9874,78,2011,education
Israel,이스라엘,0.9697,92,2011,health
Israel,이스라엘,0.1412,59,2011,political
Israel,이스라엘,0.6926,55,2011,overall
Israel,이스라엘,0.6824,53,2012,economic
Israel,이스라엘,0.9874,80,2012,education
Israel,이스라엘,0.9697,94,2012,health
Israel,이스라엘,0.1559,54,2012,political
Israel,이스라엘,0.6989,55,2012,overall
Israel,이스라엘,0.6915,56,2013,economic
Israel,이스라엘,0.9874,82,2013,education
Israel,이스라엘,0.9697,93,2013,health
Israel,이스라엘,0.1643,57,2013,political
Israel,이스라엘,0.7032,53,2013,overall
Israel,이스라엘,0.6392,90,2014,economic
Israel,이스라엘,0.9964,49,2014,education
Israel,이스라엘,0.9698,96,2014,health
Israel,이스라엘,0.1965,49,2014,political
Israel,이스라엘,0.7005,63,2014,overall
Israel,이스라엘,0.671,71,2015,economic
Israel,이스라엘,0.996,51,2015,education
Israel,이스라엘,0.974,69,2015,health
Israel,이스라엘,0.205,54,2015,political
Israel,이스라엘,0.712,52,2015,overall
Israel,이스라엘,0.678,62,2016,economic
Israel,이스라엘,1,1,2016,education
Israel,이스라엘,0.974,67,2016,health
Israel,이스라엘,0.224,48,2016,political
Israel,이스라엘,0.7192,49,2016,overall
Italy,이탈리아,0.5265,87,2006,economic
Italy,이탈리아,0.9969,27,2006,education
Italy,이탈리아,0.9717,77,2006,health
Italy,이탈리아,0.0872,72,2006,political
Italy,이탈리아,0.6456,76,2006,overall
Italy,이탈리아,0.5432,101,2007,economic
Italy,이탈리아,0.9969,32,2007,education
Italy,이탈리아,0.9719,82,2007,health
Italy,이탈리아,0.0872,80,2007,political
Italy,이탈리아,0.6498,82,2007,overall
Italy,이탈리아,0.5872,85,2008,economic
Italy,이탈리아,0.9957,43,2008,education
Italy,이탈리아,0.9719,83,2008,health
Italy,이탈리아,0.1604,46,2008,political
Italy,이탈리아,0.6788,65,2008,overall
Italy,이탈리아,0.5898,95,2009,economic
Italy,이탈리아,0.9955,46,2009,education
Italy,이탈리아,0.9719,88,2009,health
Italy,이탈리아,0.1619,45,2009,political
Italy,이탈리아,0.6798,70,2009,overall
Italy,이탈리아,0.5893,97,2010,economic
Italy,이탈리아,0.9948,49,2010,education
Italy,이탈리아,0.9697,95,2010,health
Italy,이탈리아,0.1523,54,2010,political
Italy,이탈리아,0.6765,74,2010,overall
Italy,이탈리아,0.5976,90,2011,economic
Italy,이탈리아,0.9945,48,2011,education
Italy,이탈리아,0.9738,75,2011,health
Italy,이탈리아,0.1525,55,2011,political
Italy,이탈리아,0.6796,74,2011,overall
Italy,이탈리아,0.5913,101,2012,economic
Italy,이탈리아,0.9923,65,2012,education
Italy,이탈리아,0.9733,76,2012,health
Italy,이탈리아,0.1348,71,2012,political
Italy,이탈리아,0.6729,80,2012,overall
Italy,이탈리아,0.5973,97,2013,economic
Italy,이탈리아,0.9924,65,2013,education
Italy,이탈리아,0.9733,72,2013,health
Italy,이탈리아,0.1912,44,2013,political
Italy,이탈리아,0.6885,71,2013,overall
Italy,이탈리아,0.5738,114,2014,economic
Italy,이탈리아,0.9939,62,2014,education
Italy,이탈리아,0.9737,70,2014,health
Italy,이탈리아,0.2479,37,2014,political
Italy,이탈리아,0.6973,66,2014,overall
Italy,이탈리아,0.603,111,2015,economic
Italy,이탈리아,0.995,58,2015,education
Italy,이탈리아,0.974,74,2015,health
Italy,이탈리아,0.331,24,2015,political
Italy,이탈리아,0.726,41,2015,overall
Italy,이탈리아,0.574,117,2016,economic
Italy,이탈리아,0.995,56,2016,education
Italy,이탈리아,0.974,72,2016,health
Italy,이탈리아,0.331,25,2016,political
Italy,이탈리아,0.7186,50,2016,overall
Jamaica,자메이카,0.7377,7,2006,economic
Jamaica,자메이카,1,1,2006,education
Jamaica,자메이카,0.9696,82,2006,health
Jamaica,자메이카,0.0983,65,2006,political
Jamaica,자메이카,0.7014,25,2006,overall
Jamaica,자메이카,0.7009,28,2007,economic
Jamaica,자메이카,1,1,2007,education
Jamaica,자메이카,0.9707,90,2007,health
Jamaica,자메이카,0.0983,72,2007,political
Jamaica,자메이카,0.6925,38,2007,overall
Jamaica,자메이카,0.7301,23,2008,economic
Jamaica,자메이카,1,1,2008,education
Jamaica,자메이카,0.9707,91,2008,health
Jamaica,자메이카,0.0913,91,2008,political
Jamaica,자메이카,0.698,43,2008,overall
Jamaica,자메이카,0.7429,21,2009,economic
Jamaica,자메이카,1,1,2009,education
Jamaica,자메이카,0.9707,96,2009,health
Jamaica,자메이카,0.0913,93,2009,political
Jamaica,자메이카,0.7013,46,2009,overall
Jamaica,자메이카,0.7535,19,2010,economic
Jamaica,자메이카,0.9849,86,2010,education
Jamaica,자메이카,0.9796,1,2010,health
Jamaica,자메이카,0.0967,87,2010,political
Jamaica,자메이카,0.7037,43,2010,overall
Jamaica,자메이카,0.7508,21,2011,economic
Jamaica,자메이카,0.9849,83,2011,education
Jamaica,자메이카,0.9796,1,2011,health
Jamaica,자메이카,0.0961,92,2011,political
Jamaica,자메이카,0.7028,47,2011,overall
Jamaica,자메이카,0.7214,38,2012,economic
Jamaica,자메이카,0.9884,79,2012,education
Jamaica,자메이카,0.9796,1,2012,health
Jamaica,자메이카,0.1247,77,2012,political
Jamaica,자메이카,0.7035,51,2012,overall
Jamaica,자메이카,0.7317,36,2013,economic
Jamaica,자메이카,0.9884,80,2013,education
Jamaica,자메이카,0.9796,1,2013,health
Jamaica,자메이카,0.1345,74,2013,political
Jamaica,자메이카,0.7085,48,2013,overall
Jamaica,자메이카,0.7284,40,2014,economic
Jamaica,자메이카,0.9984,37,2014,education
Jamaica,자메이카,0.9796,1,2014,health
Jamaica,자메이카,0.1447,75,2014,political
Jamaica,자메이카,0.7128,50,2014,overall
Jamaica,자메이카,0.678,64,2015,economic
Jamaica,자메이카,0.998,42,2015,education
Jamaica,자메이카,0.98,1,2015,health
Jamaica,자메이카,0.155,75,2015,political
Jamaica,자메이카,0.703,64,2015,overall
Jamaica,자메이카,0.733,35,2016,economic
Jamaica,자메이카,1,1,2016,education
Jamaica,자메이카,0.98,1,2016,health
Jamaica,자메이카,0.183,63,2016,political
Jamaica,자메이카,0.7239,42,2016,overall
Japan,일본,0.5453,83,2006,economic
Japan,일본,0.9864,60,2006,education
Japan,일본,0.9796,1,2006,health
Japan,일본,0.0675,83,2006,political
Japan,일본,0.6447,79,2006,overall
Japan,일본,0.5489,97,2007,economic
Japan,일본,0.9864,69,2007,education
Japan,일본,0.9791,37,2007,health
Japan,일본,0.0675,94,2007,political
Japan,일본,0.6455,89,2007,overall
Japan,일본,0.544,102,2008,economic
Japan,일본,0.9854,82,2008,education
Japan,일본,0.9791,38,2008,health
Japan,일본,0.0651,107,2008,political
Japan,일본,0.6434,96,2008,overall
Japan,일본,0.5488,108,2009,economic
Japan,일본,0.9851,84,2009,education
Japan,일본,0.9791,41,2009,health
Japan,일본,0.0651,110,2009,political
Japan,일본,0.6447,99,2009,overall
Japan,일본,0.5718,101,2010,economic
Japan,일본,0.986,82,2010,education
Japan,일본,0.9796,1,2010,health
Japan,일본,0.0722,101,2010,political
Japan,일본,0.6524,94,2010,overall
Japan,일본,0.5673,100,2011,economic
Japan,일본,0.9862,80,2011,education
Japan,일본,0.9796,1,2011,health
Japan,일본,0.0724,101,2011,political
Japan,일본,0.6514,98,2011,overall
Japan,일본,0.5756,102,2012,economic
Japan,일본,0.9869,81,2012,education
Japan,일본,0.9791,34,2012,health
Japan,일본,0.0705,110,2012,political
Japan,일본,0.653,101,2012,overall
Japan,일본,0.5841,104,2013,economic
Japan,일본,0.9757,91,2013,education
Japan,일본,0.9791,34,2013,health
Japan,일본,0.0603,118,2013,political
Japan,일본,0.6498,105,2013,overall
Japan,일본,0.6182,102,2014,economic
Japan,일본,0.9781,93,2014,education
Japan,일본,0.9791,37,2014,health
Japan,일본,0.0583,129,2014,political
Japan,일본,0.6584,100,2014,overall
Japan,일본,0.611,106,2015,economic
Japan,일본,0.988,84,2015,education
Japan,일본,0.979,42,2015,health
Japan,일본,0.103,104,2015,political
Japan,일본,0.67,100,2015,overall
Japan,일본,0.569,118,2016,economic
Japan,일본,0.99,76,2016,education
Japan,일본,0.979,40,2016,health
Japan,일본,0.103,103,2016,political
Japan,일본,0.6602,110,2016,overall
Jordan,요르단,0.4421,105,2006,economic
Jordan,요르단,0.9793,70,2006,education
Jordan,요르단,0.9746,62,2006,health
Jordan,요르단,0.0476,100,2006,political
Jordan,요르단,0.6109,92,2006,overall
Jordan,요르단,0.4832,110,2007,economic
Jordan,요르단,0.9793,79,2007,education
Jordan,요르단,0.971,88,2007,health
Jordan,요르단,0.0476,112,2007,political
Jordan,요르단,0.6203,102,2007,overall
Jordan,요르단,0.4889,109,2008,economic
Jordan,요르단,0.986,80,2008,education
Jordan,요르단,0.971,89,2008,health
Jordan,요르단,0.0642,108,2008,political
Jordan,요르단,0.6275,102,2008,overall
Jordan,요르단,0.4524,122,2009,economic
Jordan,요르단,0.9852,83,2009,education
Jordan,요르단,0.971,94,2009,health
Jordan,요르단,0.0642,111,2009,political
Jordan,요르단,0.6182,111,2009,overall
Jordan,요르단,0.4225,126,2010,economic
Jordan,요르단,0.9869,81,2010,education
Jordan,요르단,0.9706,87,2010,health
Jordan,요르단,0.0394,117,2010,political
Jordan,요르단,0.6048,120,2010,overall
Jordan,요르단,0.4333,127,2011,economic
Jordan,요르단,0.9869,79,2011,education
Jordan,요르단,0.9706,89,2011,health
Jordan,요르단,0.0558,113,2011,political
Jordan,요르단,0.6117,117,2011,overall
Jordan,요르단,0.4296,126,2012,economic
Jordan,요르단,0.9859,82,2012,education
Jordan,요르단,0.9706,90,2012,health
Jordan,요르단,0.0552,118,2012,political
Jordan,요르단,0.6103,121,2012,overall
Jordan,요르단,0.4145,128,2013,economic
Jordan,요르단,0.9915,68,2013,education
Jordan,요르단,0.9706,90,2013,health
Jordan,요르단,0.0607,117,2013,political
Jordan,요르단,0.6093,119,2013,overall
Jordan,요르단,0.358,140,2014,economic
Jordan,요르단,0.9906,74,2014,education
Jordan,요르단,0.9655,127,2014,health
Jordan,요르단,0.0731,119,2014,political
Jordan,요르단,0.5968,128,2014,overall
Jordan,요르단,0.35,142,2015,economic
Jordan,요르단,0.983,93,2015,education
Jordan,요르단,0.966,132,2015,health
Jordan,요르단,0.073,123,2015,political
Jordan,요르단,0.593,140,2015,overall
Jordan,요르단,0.381,138,2016,economic
Jordan,요르단,0.993,64,2016,education
Jordan,요르단,0.966,131,2016,health
Jordan,요르단,0.073,123,2016,political
Jordan,요르단,0.6031,133,2016,overall
Kazakhstan,카자흐스탄,0.7133,16,2006,economic
Kazakhstan,카자흐스탄,0.9902,53,2006,education
Kazakhstan,카자흐스탄,0.9791,36,2006,health
Kazakhstan,카자흐스탄,0.0888,69,2006,political
Kazakhstan,카자흐스탄,0.6928,32,2006,overall
Kazakhstan,카자흐스탄,0.7366,15,2007,economic
Kazakhstan,카자흐스탄,0.9885,65,2007,education
Kazakhstan,카자흐스탄,0.9791,37,2007,health
Kazakhstan,카자흐스탄,0.0888,77,2007,political
Kazakhstan,카자흐스탄,0.6983,31,2007,overall
Kazakhstan,카자흐스탄,0.7413,18,2008,economic
Kazakhstan,카자흐스탄,0.9968,40,2008,education
Kazakhstan,카자흐스탄,0.9791,38,2008,health
Kazakhstan,카자흐스탄,0.0731,101,2008,political
Kazakhstan,카자흐스탄,0.6976,44,2008,overall
Kazakhstan,카자흐스탄,0.7566,12,2009,economic
Kazakhstan,카자흐스탄,0.9962,42,2009,education
Kazakhstan,카자흐스탄,0.9791,41,2009,health
Kazakhstan,카자흐스탄,0.0731,102,2009,political
Kazakhstan,카자흐스탄,0.7013,47,2009,overall
Kazakhstan,카자흐스탄,0.7633,12,2010,economic
Kazakhstan,카자흐스탄,0.9994,25,2010,education
Kazakhstan,카자흐스탄,0.9796,1,2010,health
Kazakhstan,카자흐스탄,0.0799,96,2010,political
Kazakhstan,카자흐스탄,0.7055,41,2010,overall
Kazakhstan,카자흐스탄,0.7491,23,2011,economic
Kazakhstan,카자흐스탄,0.9954,43,2011,education
Kazakhstan,카자흐스탄,0.9796,1,2011,health
Kazakhstan,카자흐스탄,0.0801,98,2011,political
Kazakhstan,카자흐스탄,0.701,49,2011,overall
Kazakhstan,카자흐스탄,0.7675,19,2012,economic
Kazakhstan,카자흐스탄,0.9923,66,2012,education
Kazakhstan,카자흐스탄,0.9796,1,2012,health
Kazakhstan,카자흐스탄,0.1458,61,2012,political
Kazakhstan,카자흐스탄,0.7213,31,2012,overall
Kazakhstan,카자흐스탄,0.7706,20,2013,economic
Kazakhstan,카자흐스탄,0.9913,69,2013,education
Kazakhstan,카자흐스탄,0.9796,1,2013,health
Kazakhstan,카자흐스탄,0.1458,65,2013,political
Kazakhstan,카자흐스탄,0.7218,32,2013,overall
Kazakhstan,카자흐스탄,0.7414,33,2014,economic
Kazakhstan,카자흐스탄,0.9966,48,2014,education
Kazakhstan,카자흐스탄,0.9796,1,2014,health
Kazakhstan,카자흐스탄,0.1662,66,2014,political
Kazakhstan,카자흐스탄,0.721,41,2014,overall
Kazakhstan,카자흐스탄,0.749,36,2015,economic
Kazakhstan,카자흐스탄,1,28,2015,education
Kazakhstan,카자흐스탄,0.98,1,2015,health
Kazakhstan,카자흐스탄,0.148,78,2015,political
Kazakhstan,카자흐스탄,0.719,47,2015,overall
Kazakhstan,카자흐스탄,0.745,31,2016,economic
Kazakhstan,카자흐스탄,0.995,58,2016,education
Kazakhstan,카자흐스탄,0.98,1,2016,health
Kazakhstan,카자흐스탄,0.153,77,2016,political
Kazakhstan,카자흐스탄,0.718,51,2016,overall
Kenya,켄야,0.6575,40,2006,economic
Kenya,켄야,0.9177,88,2006,education
Kenya,켄야,0.9663,96,2006,health
Kenya,켄야,0.0528,93,2006,political
Kenya,켄야,0.6486,72,2006,overall
Kenya,켄야,0.6488,59,2007,economic
Kenya,켄야,0.9337,97,2007,education
Kenya,켄야,0.9681,104,2007,health
Kenya,켄야,0.0528,104,2007,political
Kenya,켄야,0.6508,81,2007,overall
Kenya,켄야,0.6928,41,2008,economic
Kenya,켄야,0.9261,102,2008,education
Kenya,켄야,0.9681,105,2008,health
Kenya,켄야,0.0319,121,2008,political
Kenya,켄야,0.6547,86,2008,overall
Kenya,켄야,0.6832,50,2009,economic
Kenya,켄야,0.9089,106,2009,education
Kenya,켄야,0.9681,110,2009,health
Kenya,켄야,0.0447,122,2009,political
Kenya,켄야,0.6512,95,2009,overall
Kenya,켄야,0.6151,82,2010,economic
Kenya,켄야,0.9396,102,2010,education
Kenya,켄야,0.9677,101,2010,health
Kenya,켄야,0.0774,98,2010,political
Kenya,켄야,0.6499,96,2010,overall
Kenya,켄야,0.6159,83,2011,economic
Kenya,켄야,0.9362,101,2011,education
Kenya,켄야,0.9677,102,2011,health
Kenya,켄야,0.0773,100,2011,political
Kenya,켄야,0.6493,99,2011,overall
Kenya,켄야,0.7243,35,2012,economic
Kenya,켄야,0.9368,106,2012,education
Kenya,켄야,0.9677,103,2012,health
Kenya,켄야,0.0786,103,2012,political
Kenya,켄야,0.6768,72,2012,overall
Kenya,켄야,0.7146,44,2013,economic
Kenya,켄야,0.923,107,2013,education
Kenya,켄야,0.9677,102,2013,health
Kenya,켄야,0.1157,85,2013,political
Kenya,켄야,0.6803,77,2013,overall
Kenya,켄야,0.8104,9,2014,economic
Kenya,켄야,0.9229,115,2014,education
Kenya,켄야,0.973,80,2014,health
Kenya,켄야,0.1969,48,2014,political
Kenya,켄야,0.7258,35,2014,overall
Kenya,켄야,0.778,25,2015,economic
Kenya,켄야,0.942,113,2015,education
Kenya,켄야,0.973,85,2015,health
Kenya,켄야,0.182,62,2015,political
Kenya,켄야,0.719,46,2015,overall
Kenya,켄야,0.71,48,2016,economic
Kenya,켄야,0.943,116,2016,education
Kenya,켄야,0.973,83,2016,health
Kenya,켄야,0.182,64,2016,political
Kenya,켄야,0.7019,63,2016,overall
South Korea,한국,0.4805,96,2006,economic
South Korea,한국,0.948,82,2006,education
South Korea,한국,0.967,94,2006,health
South Korea,한국,0.0673,84,2006,political
South Korea,한국,0.6157,91,2006,overall
South Korea,한국,0.5803,90,2007,economic
South Korea,한국,0.9488,94,2007,education
South Korea,한국,0.967,106,2007,health
South Korea,한국,0.0673,95,2007,political
South Korea,한국,0.6409,95,2007,overall
South Korea,한국,0.4867,110,2008,economic
South Korea,한국,0.9366,99,2008,education
South Korea,한국,0.967,107,2008,health
South Korea,한국,0.0714,102,2008,political
South Korea,한국,0.6154,106,2008,overall
South Korea,한국,0.5204,113,2009,economic
South Korea,한국,0.8936,109,2009,education
South Korea,한국,0.973,80,2009,health
South Korea,한국,0.0714,104,2009,political
South Korea,한국,0.6146,113,2009,overall
South Korea,한국,0.5203,111,2010,economic
South Korea,한국,0.9466,100,2010,education
South Korea,한국,0.973,79,2010,health
South Korea,한국,0.0969,86,2010,political
South Korea,한국,0.6342,104,2010,overall
South Korea,한국,0.4934,117,2011,economic
South Korea,한국,0.9481,97,2011,education
South Korea,한국,0.9736,78,2011,health
South Korea,한국,0.0972,90,2011,political
South Korea,한국,0.6281,107,2011,overall
South Korea,한국,0.5088,116,2012,economic
South Korea,한국,0.9592,99,2012,education
South Korea,한국,0.973,78,2012,health
South Korea,한국,0.1015,86,2012,political
South Korea,한국,0.6356,108,2012,overall
South Korea,한국,0.5036,118,2013,economic
South Korea,한국,0.9592,100,2013,education
South Korea,한국,0.973,75,2013,health
South Korea,한국,0.1046,86,2013,political
South Korea,한국,0.6351,111,2013,overall
South Korea,한국,0.5116,124,2014,economic
South Korea,한국,0.9648,103,2014,education
South Korea,한국,0.973,74,2014,health
South Korea,한국,0.1117,93,2014,political
South Korea,한국,0.6403,111,2014,overall
South Korea,한국,0.557,125,2015,economic
South Korea,한국,0.965,102,2015,education
South Korea,한국,0.973,79,2015,health
South Korea,한국,0.107,101,2015,political
South Korea,한국,0.651,113,2015,overall
South Korea,한국,0.537,123,2016,economic
South Korea,한국,0.964,102,2016,education
South Korea,한국,0.973,76,2016,health
South Korea,한국,0.12,92,2016,political
South Korea,한국,0.649,116,2016,overall
Kuwait,쿠웨이트,0.5773,72,2006,economic
Kuwait,쿠웨이트,0.9932,41,2006,education
Kuwait,쿠웨이트,0.9611,105,2006,health
Kuwait,쿠웨이트,0.0047,114,2006,political
Kuwait,쿠웨이트,0.6341,85,2006,overall
Kuwait,쿠웨이트,0.6036,80,2007,economic
Kuwait,쿠웨이트,0.9888,63,2007,education
Kuwait,쿠웨이트,0.9612,110,2007,health
Kuwait,쿠웨이트,0.0099,126,2007,political
Kuwait,쿠웨이트,0.6409,94,2007,overall
Kuwait,쿠웨이트,0.5697,92,2008,economic
Kuwait,쿠웨이트,0.99,74,2008,education
Kuwait,쿠웨이트,0.9612,112,2008,health
Kuwait,쿠웨이트,0.0224,125,2008,political
Kuwait,쿠웨이트,0.6358,99,2008,overall
Kuwait,쿠웨이트,0.5571,106,2009,economic
Kuwait,쿠웨이트,0.9807,86,2009,education
Kuwait,쿠웨이트,0.9612,116,2009,health
Kuwait,쿠웨이트,0.0435,124,2009,political
Kuwait,쿠웨이트,0.6356,103,2009,overall
Kuwait,쿠웨이트,0.5369,107,2010,economic
Kuwait,쿠웨이트,0.9858,83,2010,education
Kuwait,쿠웨이트,0.9612,110,2010,health
Kuwait,쿠웨이트,0.0435,114,2010,political
Kuwait,쿠웨이트,0.6318,105,2010,overall
Kuwait,쿠웨이트,0.5407,107,2011,economic
Kuwait,쿠웨이트,0.9834,84,2011,education
Kuwait,쿠웨이트,0.9612,111,2011,health
Kuwait,쿠웨이트,0.0435,116,2011,political
Kuwait,쿠웨이트,0.6322,105,2011,overall
Kuwait,쿠웨이트,0.5567,106,2012,economic
Kuwait,쿠웨이트,0.9936,60,2012,education
Kuwait,쿠웨이트,0.9612,111,2012,health
Kuwait,쿠웨이트,0.0165,130,2012,political
Kuwait,쿠웨이트,0.632,109,2012,overall
Kuwait,쿠웨이트,0.5252,115,2013,economic
Kuwait,쿠웨이트,0.9936,57,2013,education
Kuwait,쿠웨이트,0.9612,112,2013,health
Kuwait,쿠웨이트,0.037,126,2013,political
Kuwait,쿠웨이트,0.6292,116,2013,overall
Kuwait,쿠웨이트,0.6083,106,2014,economic
Kuwait,쿠웨이트,0.9905,76,2014,education
Kuwait,쿠웨이트,0.9567,134,2014,health
Kuwait,쿠웨이트,0.0275,137,2014,political
Kuwait,쿠웨이트,0.6457,108,2014,overall
Kuwait,쿠웨이트,0.615,104,2015,economic
Kuwait,쿠웨이트,0.991,77,2015,education
Kuwait,쿠웨이트,0.957,137,2015,health
Kuwait,쿠웨이트,0.022,141,2015,political
Kuwait,쿠웨이트,0.646,116,2015,overall
Kuwait,쿠웨이트,0.52,125,2016,economic
Kuwait,쿠웨이트,0.997,47,2016,education
Kuwait,쿠웨이트,0.957,136,2016,health
Kuwait,쿠웨이트,0.022,140,2016,political
Kuwait,쿠웨이트,0.624,127,2016,overall
Kyrgyzstan,키르기스스탄,0.6865,26,2006,economic
Kyrgyzstan,키르기스스탄,0.9952,33,2006,education
Kyrgyzstan,키르기스스탄,0.9796,1,2006,health
Kyrgyzstan,키르기스스탄,0.0353,107,2006,political
Kyrgyzstan,키르기스스탄,0.6742,51,2006,overall
Kyrgyzstan,키르기스스탄,0.6529,57,2007,economic
Kyrgyzstan,키르기스스탄,0.9936,43,2007,education
Kyrgyzstan,키르기스스탄,0.9796,1,2007,health
Kyrgyzstan,키르기스스탄,0.0353,118,2007,political
Kyrgyzstan,키르기스스탄,0.6653,68,2007,overall
Kyrgyzstan,키르기스스탄,0.6816,47,2008,economic
Kyrgyzstan,키르기스스탄,0.9933,63,2008,education
Kyrgyzstan,키르기스스탄,0.9796,1,2008,health
Kyrgyzstan,키르기스스탄,0.1636,44,2008,political
Kyrgyzstan,키르기스스탄,0.7045,40,2008,overall
Kyrgyzstan,키르기스스탄,0.6866,46,2009,economic
Kyrgyzstan,키르기스스탄,0.9936,59,2009,education
Kyrgyzstan,키르기스스탄,0.9796,1,2009,health
Kyrgyzstan,키르기스스탄,0.1636,43,2009,political
